Retailer	Retailer ID	Invoice Date	Region	State	City	Product	Price per Unit	Units Sold	Total Sales	Operating Profit	Operating Margin	Sales Method
Foot Locker	1185732	18/10/2020	Southeast	Florida	Miami	Men's Athletic Footwear	33.00	65	2145.00	858.00	0.40	Online
Foot Locker	1185732	19/10/2020	Southeast	Florida	Miami	Women's Street Footwear	24.00	63	1512.00	665.28	0.44	Online
Foot Locker	1185732	20/10/2020	Southeast	Florida	Miami	Women's Athletic Footwear	29.00	26	754.00	339.30	0.45	Online
Foot Locker	1185732	21/10/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	43.00	39	1677.00	754.65	0.45	Online
Foot Locker	1185732	22/10/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	32.00	65	2080.00	1164.80	0.56	Online
Foot Locker	1185732	23/10/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	32.00	135	4320.00	1944.00	0.45	Online
Foot Locker	1185732	24/10/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	34.00	38	1292.00	581.40	0.45	Online
Foot Locker	1185732	25/10/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	25.00	56	1400.00	588.00	0.42	Online
Foot Locker	1185732	26/10/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	27.00	20	540.00	253.80	0.47	Online
Foot Locker	1185732	27/10/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	41.00	44	1804.00	739.64	0.41	Online
Foot Locker	1185732	28/10/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	34.00	65	2210.00	1215.50	0.55	Online
Foot Locker	1185732	29/10/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	39.00	116	4524.00	2262.00	0.50	Online
Foot Locker	1185732	30/10/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	38.00	35	1330.00	532.00	0.40	Online
Foot Locker	1185732	31/10/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	29.00	53	1537.00	691.65	0.45	Online
Foot Locker	1185732	01/11/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	32.00	7	224.00	112.00	0.50	Online
Foot Locker	1185732	02/11/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	47.00	19	893.00	375.06	0.42	Online
Foot Locker	1185732	03/11/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	38.00	47	1786.00	982.30	0.55	Online
Foot Locker	1185732	04/11/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	36.00	120	4320.00	2030.40	0.47	Online
Foot Locker	1185732	05/11/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	38.00	28	1064.00	446.88	0.42	Online
Foot Locker	1185732	06/11/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	29.00	26	754.00	331.76	0.44	Online
Foot Locker	1185732	07/11/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	32.00	7	224.00	112.00	0.50	Online
Foot Locker	1185732	08/11/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	47.00	14	658.00	263.20	0.40	Online
Foot Locker	1185732	09/11/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	36.00	53	1908.00	1144.80	0.60	Online
Foot Locker	1185732	10/11/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	48.00	116	5568.00	2616.96	0.47	Online
Foot Locker	1185732	11/11/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	44.00	44	1936.00	793.76	0.41	Online
Foot Locker	1185732	12/11/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	37.00	38	1406.00	618.64	0.44	Online
Foot Locker	1185732	13/11/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	36.00	13	468.00	229.32	0.49	Online
Foot Locker	1185732	14/11/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	50.00	20	1000.00	410.00	0.41	Online
Foot Locker	1185732	15/11/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	58.00	51	2958.00	1745.22	0.59	Online
Foot Locker	1185732	16/11/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	44.00	106	4664.00	2285.36	0.49	Online
Foot Locker	1185732	17/11/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	38.00	49	1862.00	763.42	0.41	Online
Foot Locker	1185732	18/11/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	33.00	47	1551.00	697.95	0.45	Online
Foot Locker	1185732	19/11/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	32.00	45	1440.00	676.80	0.47	Online
Foot Locker	1185732	20/11/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	49.00	45	2205.00	926.10	0.42	Online
Foot Locker	1185732	21/11/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	53.00	81	4293.00	2404.08	0.56	Online
Foot Locker	1185732	22/11/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	49.00	160	7840.00	3684.80	0.47	Online
Foot Locker	1185732	23/11/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	42.00	75	3150.00	1417.50	0.45	Online
Foot Locker	1185732	24/11/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	36.00	63	2268.00	952.56	0.42	Online
Foot Locker	1185732	25/11/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	38.00	51	1938.00	930.24	0.48	Online
Foot Locker	1185732	26/11/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	49.00	58	2842.00	1165.22	0.41	Online
Foot Locker	1185732	27/11/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	54.00	98	5292.00	2910.60	0.55	Online
Foot Locker	1185732	28/11/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	47.00	137	6439.00	3026.33	0.47	Online
Foot Locker	1185732	29/11/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	43.00	87	3741.00	1533.81	0.41	Online
Foot Locker	1185732	30/11/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	37.00	68	2516.00	1006.40	0.40	Online
Foot Locker	1185732	01/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	33.00	47	1551.00	759.99	0.49	Online
Foot Locker	1185732	02/12/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	42.00	42	1764.00	723.24	0.41	Online
Foot Locker	1185732	03/12/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	46.00	88	4048.00	2307.36	0.57	Online
Foot Locker	1185732	04/12/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	43.00	113	4859.00	2332.32	0.48	Online
Foot Locker	1185732	05/12/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	37.00	73	2701.00	1215.45	0.45	Online
Foot Locker	1185732	06/12/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	24.00	41	984.00	393.60	0.40	Online
Foot Locker	1185732	07/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	24.00	31	744.00	342.24	0.46	Online
Foot Locker	1185732	08/12/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	32.00	34	1088.00	478.72	0.44	Online
Foot Locker	1185732	09/12/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	39.00	52	2028.00	1155.96	0.57	Online
Foot Locker	1185732	10/12/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	41.00	98	4018.00	1888.46	0.47	Online
Foot Locker	1185732	11/12/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	34.00	58	1972.00	847.96	0.43	Online
Foot Locker	1185732	12/12/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	32.00	25	800.00	336.00	0.42	Online
Foot Locker	1185732	13/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	32.00	21	672.00	309.12	0.46	Online
Foot Locker	1185732	14/12/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	41.00	19	779.00	327.18	0.42	Online
Foot Locker	1185732	15/12/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	49.00	60	2940.00	1764.00	0.60	Online
Foot Locker	1185732	16/12/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	46.00	91	4186.00	1967.42	0.47	Online
Foot Locker	1185732	17/12/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	38.00	52	1976.00	790.40	0.40	Online
Foot Locker	1185732	18/12/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	36.00	38	1368.00	547.20	0.40	Online
Foot Locker	1185732	19/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	38.00	45	1710.00	837.90	0.49	Online
Foot Locker	1185732	20/12/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	52.00	34	1768.00	742.56	0.42	Online
Foot Locker	1185732	21/12/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	59.00	61	3599.00	2159.40	0.60	Online
Foot Locker	1185732	22/12/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	50.00	124	6200.00	3100.00	0.50	Online
Foot Locker	1185732	23/12/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	42.00	77	3234.00	1455.30	0.45	Online
Foot Locker	1185732	24/12/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	44.00	56	2464.00	1010.24	0.41	Online
Foot Locker	1185732	25/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	44.00	49	2156.00	1056.44	0.49	Online
Foot Locker	1185732	26/12/2020	Midwest	Minnesota	Minneapolis	Men's Apparel	54.00	44	2376.00	974.16	0.41	Online
Foot Locker	1185732	27/12/2020	Midwest	Minnesota	Minneapolis	Women's Apparel	54.00	77	4158.00	2370.06	0.57	Online
Kohl's	1189833	28/12/2020	Midwest	Minnesota	Minneapolis	Men's Street Footwear	32.00	119	3808.00	2208.64	0.58	Online
Kohl's	1189833	29/12/2020	Midwest	Minnesota	Minneapolis	Men's Athletic Footwear	43.00	128	5504.00	2311.68	0.42	Online
Kohl's	1189833	30/12/2020	Midwest	Minnesota	Minneapolis	Women's Street Footwear	41.00	119	4879.00	2878.61	0.59	Online
Kohl's	1189833	31/12/2020	Midwest	Minnesota	Minneapolis	Women's Athletic Footwear	44.00	98	4312.00	2242.24	0.52	Online
Kohl's	1189833	01/01/2021	Midwest	Montana	Billings	Men's Apparel	47.00	77	3619.00	2714.25	0.75	Online
Kohl's	1189833	02/01/2021	Midwest	Montana	Billings	Women's Apparel	43.00	138	5934.00	2314.26	0.39	Online
Kohl's	1189833	03/01/2021	Midwest	Montana	Billings	Men's Street Footwear	34.00	158	5372.00	3062.04	0.57	Online
Kohl's	1189833	04/01/2021	Midwest	Montana	Billings	Men's Athletic Footwear	42.00	123	5166.00	2324.70	0.45	Online
Kohl's	1189833	05/01/2021	Midwest	Montana	Billings	Women's Street Footwear	43.00	122	5246.00	2990.22	0.57	Online
Kohl's	1189833	06/01/2021	Midwest	Montana	Billings	Women's Athletic Footwear	44.00	81	3564.00	1960.20	0.55	Online
Kohl's	1189833	07/01/2021	Midwest	Montana	Billings	Men's Apparel	48.00	59	2832.00	2039.04	0.72	Online
Kohl's	1189833	08/01/2021	Midwest	Montana	Billings	Women's Apparel	43.00	119	5117.00	1893.29	0.37	Online
Kohl's	1189833	09/01/2021	Midwest	Montana	Billings	Men's Street Footwear	32.00	173	5536.00	3044.80	0.55	Online
Kohl's	1189833	10/01/2021	Midwest	Montana	Billings	Men's Athletic Footwear	41.00	115	4715.00	1933.15	0.41	Online
Kohl's	1189833	11/01/2021	Midwest	Montana	Billings	Women's Street Footwear	42.00	128	5376.00	3064.32	0.57	Online
Kohl's	1189833	12/01/2021	Midwest	Montana	Billings	Women's Athletic Footwear	44.00	91	4004.00	2122.12	0.53	Online
Kohl's	1189833	13/01/2021	Midwest	Montana	Billings	Men's Apparel	48.00	60	2880.00	2044.80	0.71	Online
Kohl's	1189833	14/01/2021	Midwest	Montana	Billings	Women's Apparel	42.00	112	4704.00	1834.56	0.39	Online
Kohl's	1189833	15/01/2021	Midwest	Montana	Billings	Men's Street Footwear	44.00	161	7084.00	4179.56	0.59	Online
Kohl's	1189833	16/01/2021	Midwest	Montana	Billings	Men's Athletic Footwear	43.00	101	4343.00	1954.35	0.45	Online
Kohl's	1189833	17/01/2021	Midwest	Montana	Billings	Women's Street Footwear	44.00	120	5280.00	3168.00	0.60	Online
Kohl's	1189833	18/01/2021	Midwest	Montana	Billings	Women's Athletic Footwear	36.00	78	2808.00	1404.00	0.50	Online
Kohl's	1189833	19/01/2021	Midwest	Montana	Billings	Men's Apparel	44.00	56	2464.00	1823.36	0.74	Online
Kohl's	1189833	20/01/2021	Midwest	Montana	Billings	Women's Apparel	55.00	101	5555.00	2166.45	0.39	Online
Kohl's	1189833	21/01/2021	Midwest	Montana	Billings	Men's Street Footwear	39.00	150	5850.00	3334.50	0.57	Online
Kohl's	1189833	22/01/2021	Midwest	Montana	Billings	Men's Athletic Footwear	41.00	106	4346.00	1912.24	0.44	Online
Kohl's	1189833	23/01/2021	Midwest	Montana	Billings	Women's Street Footwear	44.00	111	4884.00	2686.20	0.55	Online
Kohl's	1189833	24/01/2021	Midwest	Montana	Billings	Women's Athletic Footwear	38.00	88	3344.00	1772.32	0.53	Online
Kohl's	1189833	25/01/2021	Midwest	Montana	Billings	Men's Apparel	41.00	61	2501.00	1850.74	0.74	Online
Kohl's	1189833	26/01/2021	Midwest	Montana	Billings	Women's Apparel	59.00	108	6372.00	2421.36	0.38	Online
Kohl's	1189833	27/01/2021	Midwest	Montana	Billings	Men's Street Footwear	36.00	169	6084.00	3589.56	0.59	Online
Kohl's	1189833	28/01/2021	Midwest	Montana	Billings	Men's Athletic Footwear	42.00	147	6174.00	2531.34	0.41	Online
Kohl's	1189833	29/01/2021	Midwest	Montana	Billings	Women's Street Footwear	44.00	165	7260.00	3993.00	0.55	Online
Kohl's	1189833	30/01/2021	Midwest	Montana	Billings	Women's Athletic Footwear	38.00	106	4028.00	2134.84	0.53	Online
Kohl's	1189833	31/01/2021	Midwest	Montana	Billings	Men's Apparel	41.00	75	3075.00	2275.50	0.74	Online
Kohl's	1189833	01/02/2021	Midwest	Montana	Billings	Women's Apparel	55.00	150	8250.00	2970.00	0.36	Online
Kohl's	1189833	02/02/2021	Midwest	Montana	Billings	Men's Street Footwear	37.00	203	7511.00	4431.49	0.59	Online
Kohl's	1189833	03/02/2021	Midwest	Montana	Billings	Men's Athletic Footwear	41.00	156	6396.00	2750.28	0.43	Online
Kohl's	1189833	04/02/2021	Midwest	Montana	Billings	Women's Street Footwear	44.00	143	6292.00	3712.28	0.59	Online
Kohl's	1189833	05/02/2021	Midwest	Montana	Billings	Women's Athletic Footwear	36.00	113	4068.00	2156.04	0.53	Online
Kohl's	1189833	06/02/2021	Midwest	Montana	Billings	Men's Apparel	42.00	124	5208.00	3645.60	0.70	Online
Kohl's	1189833	07/02/2021	Midwest	Montana	Billings	Women's Apparel	58.00	143	8294.00	2902.90	0.35	Online
Kohl's	1189833	08/02/2021	Midwest	Montana	Billings	Men's Street Footwear	42.00	203	8526.00	4945.08	0.58	Online
Kohl's	1189833	09/02/2021	Midwest	Montana	Billings	Men's Athletic Footwear	54.00	188	10152.00	4365.36	0.43	Online
Kohl's	1189833	10/02/2021	Midwest	Montana	Billings	Women's Street Footwear	49.00	130	6370.00	3758.30	0.59	Online
Kohl's	1189833	11/02/2021	Midwest	Montana	Billings	Women's Athletic Footwear	41.00	106	4346.00	2346.84	0.54	Online
Kohl's	1189833	12/02/2021	Midwest	Montana	Billings	Men's Apparel	52.00	106	5512.00	3858.40	0.70	Online
Kohl's	1189833	13/02/2021	Midwest	Montana	Billings	Women's Apparel	56.00	112	6272.00	2383.36	0.38	Online
Kohl's	1189833	14/02/2021	Midwest	Montana	Billings	Men's Street Footwear	41.00	180	7380.00	4280.40	0.58	Online
Kohl's	1189833	15/02/2021	Midwest	Montana	Billings	Men's Athletic Footwear	48.00	156	7488.00	3294.72	0.44	Online
Kohl's	1189833	16/02/2021	Midwest	Montana	Billings	Women's Street Footwear	42.00	117	4914.00	2751.84	0.56	Online
Kohl's	1189833	17/02/2021	Midwest	Montana	Billings	Women's Athletic Footwear	41.00	116	4756.00	2615.80	0.55	Online
Kohl's	1189833	18/02/2021	Midwest	Montana	Billings	Men's Apparel	50.00	100	5000.00	3650.00	0.73	Online
Kohl's	1189833	19/02/2021	Midwest	Montana	Billings	Women's Apparel	59.00	122	7198.00	2879.20	0.40	Online
Kohl's	1189833	20/02/2021	Midwest	Montana	Billings	Men's Street Footwear	44.00	160	7040.00	3942.40	0.56	Online
Kohl's	1189833	21/02/2021	Midwest	Montana	Billings	Men's Athletic Footwear	49.00	160	7840.00	3371.20	0.43	Online
Kohl's	1189833	22/02/2021	Midwest	Montana	Billings	Women's Street Footwear	41.00	116	4756.00	2710.92	0.57	Online
Kohl's	1189833	23/02/2021	Midwest	Montana	Billings	Women's Athletic Footwear	44.00	105	4620.00	2402.40	0.52	Online
Kohl's	1189833	24/02/2021	Midwest	Montana	Billings	Men's Apparel	54.00	98	5292.00	3969.00	0.75	Online
Kohl's	1189833	25/02/2021	Midwest	Montana	Billings	Women's Apparel	58.00	108	6264.00	2442.96	0.39	Online
Kohl's	1189833	26/02/2021	Midwest	Montana	Billings	Men's Street Footwear	38.00	167	6346.00	3744.14	0.59	Online
Kohl's	1189833	27/02/2021	Midwest	Montana	Billings	Men's Athletic Footwear	42.00	173	7266.00	2979.06	0.41	Online
Kohl's	1189833	28/02/2021	Midwest	Montana	Billings	Women's Street Footwear	37.00	123	4551.00	2594.07	0.57	Online
Kohl's	1189833	01/03/2021	Midwest	Montana	Billings	Women's Athletic Footwear	39.00	119	4641.00	2552.55	0.55	Online
Kohl's	1189833	02/03/2021	Midwest	Montana	Billings	Men's Apparel	51.00	113	5763.00	4264.62	0.74	Online
Kohl's	1189833	03/03/2021	Midwest	Montana	Billings	Women's Apparel	56.00	133	7448.00	2830.24	0.38	Online
Kohl's	1189833	04/03/2021	Midwest	Montana	Billings	Men's Street Footwear	41.00	196	8036.00	4500.16	0.56	Online
Kohl's	1189833	05/03/2021	Midwest	Montana	Billings	Men's Athletic Footwear	45.00	182	8190.00	3521.70	0.43	Online
Kohl's	1189833	06/03/2021	Midwest	Montana	Billings	Women's Street Footwear	42.00	133	5586.00	3351.60	0.60	Online
Kohl's	1189833	07/03/2021	Midwest	Montana	Billings	Women's Athletic Footwear	43.00	143	6149.00	3135.99	0.51	Online
Kohl's	1189833	08/03/2021	Midwest	Montana	Billings	Men's Apparel	53.00	120	6360.00	4642.80	0.73	Online
Kohl's	1189833	09/03/2021	Midwest	Montana	Billings	Women's Apparel	55.00	130	7150.00	2860.00	0.40	Online
Sports Direct	1197831	10/03/2021	Midwest	Montana	Billings	Men's Street Footwear	18.00	210	3780.00	1890.00	0.50	Online
Sports Direct	1197831	11/03/2021	Midwest	Montana	Billings	Men's Athletic Footwear	29.00	182	5278.00	2427.88	0.46	Online
Sports Direct	1197831	12/03/2021	Midwest	Montana	Billings	Women's Street Footwear	27.00	130	3510.00	1579.50	0.45	Online
Sports Direct	1197831	13/03/2021	Midwest	Montana	Billings	Women's Athletic Footwear	32.00	135	4320.00	2462.40	0.57	Online
Sports Direct	1197831	14/03/2021	South	Tennessee	Knoxville	Men's Apparel	39.00	95	3705.00	1482.00	0.40	Online
Sports Direct	1197831	15/03/2021	South	Tennessee	Knoxville	Women's Apparel	33.00	125	4125.00	2681.25	0.65	Online
Sports Direct	1197831	16/03/2021	South	Tennessee	Knoxville	Men's Street Footwear	24.00	169	4056.00	2028.00	0.50	Online
Sports Direct	1197831	17/03/2021	South	Tennessee	Knoxville	Men's Athletic Footwear	33.00	181	5973.00	2867.04	0.48	Online
Sports Direct	1197831	18/03/2021	South	Tennessee	Knoxville	Women's Street Footwear	32.00	122	3904.00	1873.92	0.48	Online
Sports Direct	1197831	19/03/2021	South	Tennessee	Knoxville	Women's Athletic Footwear	33.00	108	3564.00	2138.40	0.60	Online
Sports Direct	1197831	20/03/2021	South	Tennessee	Knoxville	Men's Apparel	37.00	83	3071.00	1259.11	0.41	Online
Sports Direct	1197831	21/03/2021	South	Tennessee	Knoxville	Women's Apparel	32.00	133	4256.00	2723.84	0.64	Online
Sports Direct	1197831	22/03/2021	South	Tennessee	Knoxville	Men's Street Footwear	27.00	189	5103.00	2602.53	0.51	Online
Sports Direct	1197831	23/03/2021	South	Tennessee	Knoxville	Men's Athletic Footwear	37.00	163	6031.00	3136.12	0.52	Online
Sports Direct	1197831	24/03/2021	South	Tennessee	Knoxville	Women's Street Footwear	28.00	124	3472.00	1909.60	0.55	Online
Sports Direct	1197831	25/03/2021	South	Tennessee	Knoxville	Women's Athletic Footwear	33.00	101	3333.00	2133.12	0.64	Online
Sports Direct	1197831	26/03/2021	South	Tennessee	Knoxville	Men's Apparel	39.00	69	2691.00	1264.77	0.47	Online
Sports Direct	1197831	27/03/2021	South	Tennessee	Knoxville	Women's Apparel	33.00	111	3663.00	2417.58	0.66	Online
Sports Direct	1197831	28/03/2021	South	Tennessee	Knoxville	Men's Street Footwear	19.00	169	3211.00	1605.50	0.50	Online
Sports Direct	1197831	29/03/2021	South	Tennessee	Knoxville	Men's Athletic Footwear	24.00	176	4224.00	2154.24	0.51	Online
Sports Direct	1197831	30/03/2021	South	Tennessee	Knoxville	Women's Street Footwear	19.00	135	2565.00	1410.75	0.55	Online
Sports Direct	1197831	31/03/2021	South	Tennessee	Knoxville	Women's Athletic Footwear	23.00	112	2576.00	1674.40	0.65	Online
Sports Direct	1197831	01/04/2021	South	Tennessee	Knoxville	Men's Apparel	28.00	84	2352.00	1058.40	0.45	Online
Sports Direct	1197831	02/04/2021	South	Tennessee	Knoxville	Women's Apparel	24.00	161	3864.00	2627.52	0.68	Online
Sports Direct	1197831	03/04/2021	South	Tennessee	Knoxville	Men's Street Footwear	14.00	189	2646.00	1323.00	0.50	Online
